FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,REMEDIATION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,CORROSION_LEVEL,COMPLIANCE,SAMPLE_VALUE,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2879,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2880,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2881,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2882,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2883,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2884,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,11,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2885,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,12,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2886,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,13,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2887,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,14,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2888,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,15,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2889,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,16,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2890,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,17,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2891,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,18,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2892,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,19,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2893,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,20,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2894,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,21,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2895,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,22,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2896,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,23,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2897,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,24,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2898,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,25,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2899,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,26,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,27,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2901,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,28,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2902,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,29,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2903,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,30,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2904,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-PG-08,100-FG-45001-09C02,31,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2905,NULL,04001,pink,NULL,NULL,NULL,NULL,11.1,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2817,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2818,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2819,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2820,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2821,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2822,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2823,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2824,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-04,100-FG-45017-03C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2825,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2831,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2832,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2833,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2834,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2835,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2836,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2837,NULL,04001,pink,NULL,NULL,NULL,NULL,6,5.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FG-01,100-FG-45022-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-11,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2838,NULL,04001,pink,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
