FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,ACTION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,EXACT_MATCH,CLOSEST_MATCH,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,15,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5109,Anomaly A42,,,13001,"255,255,255,1",Marine - Piping,12.7,4.9,4.9,0.7,0.69863,1.00196,0.261938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,16,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,5105,Anomaly A41,,,13001,"255,255,255,1",Marine - Piping,12.7,8.4,8.4,4.3,29.0795,0.147871,0.147871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,16,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5108,Anomaly A41,,,13001,"255,255,255,1",Marine - Piping,12.7,7.8,7.8,0.599999,0.69863,0.858823,0.164551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,17,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,5106,Anomaly A40,,,13001,"255,255,255,1",Marine - Piping,12.7,2.9,2.9,9.8,29.0795,0.337008,0.337008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,17,2,Internal,Internal Wall Loss,A,A,30/09/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5107,Anomaly A40,,,13001,"255,255,255,1",Marine - Piping,12.7,0,0,2.9,0.684932,4.234,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,18,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,5119,Anomaly A43,,,13001,"255,255,255,1",Marine - Piping,12.7,6.2,6.2,6.5,29.0795,0.223526,0.223526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,18,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5120,Anomaly A43,,,13001,"255,255,255,1",Marine - Piping,12.7,6.1,6.1,0.0999999,0.69863,0.143137,0.22164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,19,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,5122,Anomaly A44,,,13001,"255,255,255,1",Marine - Piping,12.7,6.9,6.9,5.8,29.0795,0.199454,0.199454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,19,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5121,Anomaly A44,,,13001,"255,255,255,1",Marine - Piping,12.7,4.8,4.8,2.1,0.69863,3.00588,0.265296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,2,1,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,NO,,19WO-OFF-0408,,Vertech,4666,-,,,13001,"255,255,255,1",Marine - Piping,12.7,11.9,11.9,0.8,29.7781,0.0268654,0.0268654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,20,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,5123,Anomaly A45,,,13001,"255,255,255,1",Marine - Piping,12.7,5.5,5.5,7.2,29.0795,0.247598,0.247598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,20,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5124,Anomaly A45,,,13001,"255,255,255,1",Marine - Piping,12.7,5,5,0.5,0.69863,0.715686,0.258579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,21,1,Internal,Internal Wall Loss,A,,15/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,,5131,,,,13001,"255,255,255,1",Marine - Piping,12.7,4.7,4.7,8,29.8055,0.268407,0.268407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,22,1,Internal,Internal Wall Loss,A,,13/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5130,-,,,13001,"255,255,255,1",Marine - Piping,12.7,5,5,7.7,29.8,0.258389,0.258389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,3,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4671,Anomaly A4 & A5,,,13001,"255,255,255,1",Marine - Piping,12.7,9.3,9.3,3.4,29.0795,0.116921,0.116921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,3,2,Internal,Internal Wall Loss,A,,5/10/2019,,Piping Thickness,,,,19WO-OFF-0408,,Vertech,5112,Anomaly A4 & A5,,,13001,"255,255,255,1",Marine - Piping,12.7,7.5,7.5,1.8,0.69863,2.57647,0.174625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,4,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4669,-,,,13001,"255,255,255,1",Marine - Piping,12.7,11,11,1.7,29.0795,0.0584605,0.0584605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,5,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4670,-,,,13001,"255,255,255,1",Marine - Piping,12.7,10.5,10.5,2.2,29.0795,0.0756548,0.0756548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,6,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4672,-,,,13001,"255,255,255,1",Marine - Piping,12.7,11.5,11.5,1.2,29.0795,0.0412662,0.0412662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,7,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4678,-,,,13001,"255,255,255,1",Marine - Piping,12.7,11.5,11.5,1.2,29.0795,0.0412662,0.0412662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,8,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4673,-,,,13001,"255,255,255,1",Marine - Piping,12.7,11.4,11.4,1.3,29.0795,0.0447051,0.0447051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33884-xxx,9,1,Internal,Internal Wall Loss,A,,23/01/2019,DO369-17 UTM-093,Piping Thickness,,NO,,,"C.Tennant, J.Marris, L.Townsend, G.Eagle,
F.Ezias",DITS,4674,-,,,13001,"255,255,255,1",Marine - Piping,12.7,13.1,13.1,-0.400001,29.0795,-0.0137554,-0.0137554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,1,1,Internal,Internal Wall Loss,A,,19/06/2018,DO 369-17 UTM-043 Rev 3,Piping Thickness,,,,,"C.Tennant, J.Marris, F.Ezias",DITS,3229,,,,13001,"255,255,255,1",Marine - Piping,12.7,11,11,1.7,28.4822,0.0596864,0.0596864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,1,2,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3230,,,,13001,"255,255,255,1",Marine - Piping,12.7,9,9,2,0.342466,5.84,0.128362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,1,3,Internal,Internal Wall Loss,A,,1/06/2019,DO369-17 UTM-096,Piping Thickness,,,,P250386,C. Tennant,DITS,4755,"6 o'clock, 330mm from valve flange 10x10mm",,,13001,"255,255,255,1",Marine - Piping,12.7,9.5,9.5,-0.5,0.608219,-0.822072,0.108722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,10,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3240,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.2,12.2,0.5,28.8247,0.0173463,0.0173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,11,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3241,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.5,12.5,0.2,28.8247,0.0069385,0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,12,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3242,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.1,12.1,0.599999,28.8247,0.0208155,0.0208155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,13,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3243,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.2,13.2,-0.5,28.8247,-0.0173463,-0.0173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,14,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3244,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.5,12.5,0.2,28.8247,0.0069385,0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,15,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3245,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.2,13.2,-0.5,28.8247,-0.0173463,-0.0173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,16,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3246,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,17,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3247,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,18,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3248,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.6,12.6,0.0999994,28.8247,0.00346923,0.00346923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,19,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3249,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.5,12.5,0.2,28.8247,0.0069385,0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,2,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3231,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.7,12.7,0,28.8247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,20,1,External,External Wall Loss,A,,5/11/2017,External Corrosion Loop Report OC03,Piping Thickness,,,,,C. Tennant,DITS,3250,Blistering Corrosion,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,27.863,0.0251229,0.0251229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,3,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3232,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,4,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3233,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,5,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3234,,,,13001,"255,255,255,1",Marine - Piping,12.7,14,14,-1.3,28.8247,-0.0451003,-0.0451003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,6,1,Internal,Internal Wall Loss,R,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3235,"5 o’clock, 50mm x 50mm",,,13001,"255,255,255,1",Marine - Piping,12.7,3.5,3.5,9.2,28.8247,0.319171,0.319171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,6,2,Internal,Internal Wall Loss,N,,6/02/2019,Improvement Notice 719 - Repair,,,,,,,,3236,8.5mm pit and 8.0 mm pit repaired permanently via welding. remaining pitting recoated (3.8mm maximum),,,13001,"255,255,255,1",,12.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,7,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3237,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.2,12.2,0.5,28.8247,0.0173463,0.0173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,8,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3238,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.1,12.1,0.599999,28.8247,0.0208155,0.0208155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33910-XXX,9,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3239,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.9,12.9,-0.2,28.8247,-0.0069385,-0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,1,1,Internal,Internal Wall Loss,A,,19/06/2018,DO 369-17 UTM-043 Rev 3,Piping Thickness,,,,,"C.Tennant, J.Marris, F.Ezias",DITS,3251,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.1,12.1,0.599999,28.4822,0.0210658,0.0210658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,1,2,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3252,,,,13001,"255,255,255,1",Marine - Piping,12.7,11.8,11.8,0.3,0.342466,0.876001,0.0312233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,10,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3261,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.1,12.1,0.599999,28.8247,0.0208155,0.0208155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,11,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3262,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.6,12.6,0.0999994,28.8247,0.00346923,0.00346923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,12,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3263,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.4,13.4,-0.7,28.8247,-0.0242848,-0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,13,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3264,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.5,13.5,-0.8,28.8247,-0.027754,-0.027754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,14,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3265,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.3,13.3,-0.6,28.8247,-0.0208155,-0.0208155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,15,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3266,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.8,13.8,-1.1,28.8247,-0.0381618,-0.0381618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,16,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3267,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.2,12.2,0.5,28.8247,0.0173463,0.0173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,17,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3268,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.5,12.5,0.2,28.8247,0.0069385,0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,18,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3269,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.8,13.8,-1.1,28.8247,-0.0381618,-0.0381618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,19,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-069,Piping Thickness,,,,,,,3270,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.4,12.4,0.3,28.8247,0.0104078,0.0104078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,2,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3253,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.8,12.8,-0.1,28.8247,-0.00346927,-0.00346927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,20,1,External,External Wall Loss,A,,5/11/2017,External Corrosion Loop Report OC03,Piping Thickness,,,,,C. Tennant,DITS,3271,"Early stages of coating breakdown and blistering
corrosion adjacent to flange.",,,13001,"255,255,255,1",Marine - Piping,12.7,12.2,12.2,0.5,27.863,0.0179449,0.0179449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,3,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3254,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,4,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3255,,,,13001,"255,255,255,1",Marine - Piping,12.7,12,12,0.7,28.8247,0.0242848,0.0242848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,5,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3256,,,,13001,"255,255,255,1",Marine - Piping,12.7,14,14,-1.3,28.8247,-0.0451003,-0.0451003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,6,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3257,,,,13001,"255,255,255,1",Marine - Piping,12.7,11.8,11.8,0.9,28.8247,0.0312233,0.0312233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,7,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3258,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.4,12.4,0.3,28.8247,0.0104078,0.0104078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,8,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3259,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.5,12.5,0.2,28.8247,0.0069385,0.0069385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33911-XXX,9,1,Internal,Internal Wall Loss,A,,22/10/2018,DO369-17 UTM-065,Piping Thickness,,,,,,,3260,,,,13001,"255,255,255,1",Marine - Piping,12.7,13.6,13.6,-0.900001,28.8247,-0.0312233,-0.0312233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-MA-OC-03,400-OC-33912-XXX,1,1,Internal,Internal Wall Loss,A,,19/06/2018,DO 369-17 UTM-043 Rev 3,Piping Thickness,,,,,"C.Tennant, J.Marris, F.Ezias",DITS,3272,,,,13001,"255,255,255,1",Marine - Piping,12.7,12.1,12.1,0.599999,28.4822,0.0210658,0.0210658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
